translation_id,"element_type",element_id,trid,"language_code","source_language_code"
14444,"tax_post_tag",3519,34364,"zh-hant",NULL
14445,"tax_post_tag",3520,34365,"zh-hant",NULL
14446,"post_post",38981,26741,"zh-hant","en"
14447,"tax_post_tag",3521,34366,"zh-hant",NULL
14448,"tax_post_tag",3522,34367,"zh-hant",NULL
14449,"post_post",38989,34368,"zh-hant",NULL
14450,"post_post",39075,33903,"zh-hans","zh-hant"
14451,"post_post",39080,33867,"zh-hans","en"
14452,"post_post",39087,33824,"zh-hant","ja"
14453,"tax_category",3523,27623,"zh-hans","zh-hant"
14454,"tax_category",3524,34059,"zh-hans","zh-hant"
14455,"tax_category",3525,27626,"zh-hans","zh-hant"
14456,"tax_category",3526,27058,"zh-hans","zh-hant"
14457,"tax_post_tag",3527,26334,"zh-hans","zh-hant"
14458,"tax_post_tag",3528,33951,"zh-hans","zh-hant"
14459,"tax_post_tag",3529,26326,"zh-hans","zh-hant"
14460,"tax_post_tag",3530,26843,"zh-hans","zh-hant"
14461,"post_post",39097,34353,"en","ja"
14462,"post_post",39187,26861,"zh-hant","ja"
14463,"post_post",39194,33823,"zh-hant","ja"
14464,"tax_category",3531,34061,"zh-hans","zh-hant"
14465,"tax_category",3532,34051,"zh-hans","zh-hant"
14466,"tax_category",3533,27011,"zh-hans","zh-hant"
14467,"tax_post_tag",3534,27473,"zh-hans","zh-hant"
14468,"tax_post_tag",3535,34369,"zh-hant",NULL
14469,"post_post",39143,34370,"zh-hant",NULL
14470,"post_post",39231,26148,"zh-hans","ja"
14471,"post_post",39223,34087,"th","ja"
14472,"post_post",39241,8770,"zh-hant","en"
14473,"post_post",39249,34371,"ja",NULL
14474,"tax_post_tag",3536,34372,"zh-hant",NULL
14475,"post_post",39277,26473,"zh-hant","ja"
14476,"post_post",39324,26782,"zh-hant","ja"
14478,"post_post",39400,34371,"zh-hant","ja"
14479,"tax_post_tag",3537,34373,"zh-hant",NULL
14480,"post_post",39406,26532,"zh-hant","en"
14481,"post_post",39397,27786,"th","en"
14482,"post_post",39411,27787,"zh-hans","zh-hant"
14483,"post_post",39413,27823,"zh-hans","zh-hant"
14484,"post_post",39416,27827,"zh-hans","zh-hant"
14485,"post_post",39421,27826,"zh-hans","zh-hant"
14486,"post_post",39425,27866,"zh-hans","zh-hant"
14487,"post_post",39436,27868,"zh-hans","zh-hant"
14488,"post_post",39439,34374,"zh-hant",NULL
14489,"post_post",39442,27867,"zh-hans","zh-hant"
14490,"tax_post_tag",3538,34375,"zh-hant",NULL
14491,"tax_post_tag",3539,34376,"zh-hant",NULL
14492,"post_post",39440,34248,"zh-hant","en"
14493,"post_post",39445,27869,"zh-hans","zh-hant"
14494,"post_post",39449,27875,"zh-hans","zh-hant"
14495,"post_post",39480,34377,"ja",NULL
14496,"post_post",39492,34378,"ja",NULL
14497,"post_post",39428,26762,"zh-hant","ja"
14498,"post_post",39516,34379,"ja",NULL
14499,"post_post",39525,34380,"ja",NULL
14500,"post_post",39568,34381,"ja",NULL
14501,"post_post",39581,34382,"ja",NULL
14502,"post_post",39594,34383,"ja",NULL
14503,"post_post",39618,34384,"ja",NULL
14504,"post_post",39641,34385,"ja",NULL
14505,"tax_post_tag",3540,34386,"zh-hant",NULL
14506,"post_post",39682,27872,"zh-hans","zh-hant"
14507,"post_post",39697,27873,"zh-hans","zh-hant"
14508,"post_post",39704,28382,"zh-hans","zh-hant"
14509,"post_post",39708,28445,"zh-hans","ja"
14510,"post_post",39710,33448,"zh-hans","zh-hant"
14511,"tax_post_tag",3541,34387,"zh-hant",NULL
14512,"tax_post_tag",3542,34388,"zh-hant",NULL
14513,"post_post",39693,34377,"zh-hant","ja"
14514,"post_post",39720,27421,"zh-hans","ja"
14515,"post_post",39725,34389,"en",NULL
14516,"post_post",39721,34379,"zh-hant","ja"
14517,"post_post",39805,27471,"zh-hans","zh-hant"
14518,"post_post",39809,26547,"zh-hant","en"
14519,"post_post",39807,27484,"zh-hans","ja"
14520,"post_post",39813,27874,"zh-hans","ja"
14521,"post_post",39815,27900,"zh-hans","zh-hant"
14522,"post_post",39819,27899,"zh-hans","zh-hant"
14523,"post_post",39822,28421,"zh-hans","zh-hant"
14524,"post_post",39875,27603,"zh-hans","zh-hant"
14525,"post_post",39886,27600,"zh-hans","zh-hant"
14526,"post_post",39899,27590,"zh-hans","zh-hant"
14527,"post_post",39910,34381,"zh-hant","ja"
14528,"post_post",39908,27422,"zh-hans","ja"
14529,"post_post",39958,27414,"zh-hans","zh-hant"
14530,"tax_post_tag",3543,34390,"zh-hant",NULL
14531,"post_post",39956,34382,"zh-hant","ja"
14532,"post_post",39971,34383,"zh-hant","ja"
14533,"post_post",39964,27418,"zh-hans","zh-hant"
14534,"post_post",39986,27420,"zh-hans","ja"
14535,"post_post",39999,27419,"zh-hans","zh-hant"
14536,"post_post",40007,27229,"zh-hant","en"
14537,"post_post",40017,26720,"zh-hant","en"
14538,"post_post",40021,34378,"zh-hant","ja"
14539,"post_post",40023,26764,"zh-hant","ja"
14540,"post_post",40026,27051,"zh-hans","zh-hant"
14541,"post_post",40034,34391,"en",NULL
14542,"post_post",40080,26809,"zh-hans","zh-hant"
14543,"post_post",40082,26684,"zh-hans","zh-hant"
14544,"post_post",40078,27052,"th","ja"
14545,"post_post",40084,26807,"zh-hans","zh-hant"
14546,"post_post",40086,27055,"zh-hans","ja"
14547,"post_post",40093,27203,"zh-hans","ja"
14548,"post_post",40099,27186,"zh-hans","zh-hant"
14549,"post_post",40103,27185,"zh-hans","zh-hant"
14550,"post_post",40088,26841,"zh-hans","zh-hant"
14551,"post_post",40124,26869,"zh-hans","zh-hant"
14552,"post_post",40143,26867,"zh-hans","zh-hant"
14553,"post_post",40116,27182,"zh-hans","zh-hant"
14554,"post_post",40173,26870,"zh-hans","zh-hant"
14555,"tax_post_tag",3544,34392,"zh-hant",NULL
14556,"tax_post_tag",3545,34393,"zh-hant",NULL
14557,"tax_post_tag",3546,34394,"zh-hant",NULL
14558,"tax_post_tag",3547,34395,"zh-hant",NULL
14559,"tax_post_tag",3548,34396,"zh-hant",NULL
14560,"post_post",40283,26871,"zh-hans","zh-hant"
14561,"post_post",40344,27039,"zh-hans","ja"
14562,"post_post",40346,27037,"zh-hans","zh-hant"
14563,"post_post",40348,27038,"zh-hans","zh-hant"
14564,"post_post",40350,27036,"zh-hans","zh-hant"
14565,"post_post",40361,27035,"zh-hans","ja"
14566,"post_post",40363,27050,"zh-hans","ja"
14567,"post_post",40366,27054,"zh-hans","zh-hant"
14568,"post_post",40025,26560,"zh-hant","en"
14569,"tax_post_tag",3549,34397,"zh-hant",NULL
14570,"tax_post_tag",3550,34398,"zh-hant",NULL
14571,"post_post",40391,26763,"zh-hant","ja"
14572,"post_post",40430,27226,"zh-hans","ja"
14573,"post_post",40742,27171,"zh-hans","ja"
14574,"post_post",40746,27306,"zh-hans","zh-hant"
14575,"post_post",40750,27290,"zh-hans","zh-hant"
14576,"post_post",40755,26716,"zh-hant","en"
14577,"post_post",40758,26601,"zh-hant","en"
14578,"post_post",40792,26770,"zh-hant","ja"
14579,"tax_category",3551,34399,"zh-hant",NULL
14580,"tax_category",3552,34400,"zh-hant",NULL
14581,"post_post",40841,34401,"zh-hant",NULL
14582,"post_post",40850,26617,"zh-hans","zh-hant"
14583,"post_post",40859,27222,"zh-hans","ja"
14584,"post_post",40880,27307,"zh-hans","zh-hant"
14585,"post_post",40898,26141,"zh-hans","ja"
14586,"post_post",40910,26434,"zh-hans","zh-hant"
14587,"post_post",40932,27330,"zh-hans","zh-hant"
14588,"post_post",40936,27346,"zh-hans","ja"
14589,"tax_post_tag",3553,34402,"zh-hant",NULL
14590,"post_post",40771,26605,"zh-hant","en"
14591,"post_post",40991,27351,"zh-hans","zh-hant"
14592,"post_post",40994,27322,"zh-hans","zh-hant"
14593,"tax_post_tag",3554,34403,"zh-hant",NULL
14594,"tax_post_tag",3555,34404,"zh-hant",NULL
14595,"tax_post_tag",3556,34405,"zh-hant",NULL
14596,"tax_post_tag",3557,34406,"zh-hant",NULL
14597,"tax_post_tag",3558,34407,"zh-hant",NULL
14598,"tax_post_tag",3559,34408,"zh-hant",NULL
14599,"tax_post_tag",3560,34409,"zh-hant",NULL
14600,"post_post",41012,34384,"zh-hant","ja"
14601,"post_post",41020,27379,"zh-hans","ja"
14602,"post_post",41023,27378,"zh-hans","ja"
14603,"post_post",41035,34371,"en","ja"
14604,"post_post",41038,34385,"zh-hant","ja"
14605,"post_post",41041,34391,"zh-hant","en"
14606,"tax_post_tag",3561,34410,"zh-hant",NULL
14608,"tax_post_tag",3562,34412,"zh-hans",NULL
14609,"tax_post_tag",3563,34413,"zh-hans",NULL
14610,"post_post",41108,34411,"zh-hant",NULL
14612,"tax_post_tag",3565,34412,"zh-hant","zh-hans"
14613,"tax_post_tag",3566,34413,"zh-hant","zh-hans"
14614,"tax_post_tag",3567,34414,"zh-hant",NULL
14615,"post_post",41076,34415,"zh-hant",NULL
14616,"post_post",41111,26262,"zh-hans","zh-hant"
14617,"post_post",41117,34352,"en","ja"
14618,"tax_post_tag",3568,34416,"zh-hant",NULL
14619,"tax_post_tag",3569,34417,"zh-hant",NULL
14620,"tax_post_tag",3570,34418,"zh-hant",NULL
14621,"post_post",41127,26193,"zh-hans","ja"
14622,"post_post",41129,26206,"zh-hans","zh-hant"
14623,"post_post",41131,26223,"zh-hans","zh-hant"
14624,"post_post",41138,26281,"zh-hans","zh-hant"
14625,"post_post",41144,34419,"ja",NULL
14626,"post_post",41154,34420,"ja",NULL
14627,"post_post",41140,26666,"zh-hans","zh-hant"
14628,"post_post",41171,34377,"en","ja"
14629,"post_post",41205,26674,"zh-hans","zh-hant"
14630,"post_post",41207,26760,"zh-hans","zh-hant"
14631,"post_post",41209,26705,"zh-hans","en"
14632,"post_post",41211,26673,"zh-hans","zh-hant"
14633,"post_post",41213,26675,"zh-hans","zh-hant"
14634,"post_post",41216,34421,"en",NULL
14635,"tax_post_tag",3571,34422,"zh-hant",NULL
14636,"tax_post_tag",3572,34423,"zh-hant",NULL
14637,"post_post",41294,34380,"zh-hant","ja"
14638,"post_post",41292,26651,"zh-hant","en"
14639,"post_post",41291,34424,"zh-hant",NULL
14640,"post_post",41325,26222,"zh-hans","zh-hant"
14641,"post_post",41327,26311,"zh-hans","zh-hant"
14642,"post_post",41330,26232,"zh-hans","zh-hant"
14643,"post_post",41331,26672,"zh-hans","zh-hant"
14644,"post_post",41332,26679,"zh-hans","zh-hant"
14645,"post_post",41336,26685,"zh-hans","zh-hant"
14646,"post_post",41338,26728,"zh-hans","zh-hant"
14647,"post_post",41340,26727,"zh-hans","zh-hant"
14648,"post_post",41322,26712,"zh-hant","en"
14649,"post_post",41414,26569,"zh-hans","zh-hant"
14650,"post_post",41416,26545,"zh-hans","zh-hant"
14652,"post_post",41418,26324,"zh-hans","zh-hant"
14653,"post_post",41422,26528,"zh-hans","zh-hant"
14654,"tax_post_tag",3573,34426,"zh-hant",NULL
14655,"tax_post_tag",3574,34427,"zh-hant",NULL
14656,"tax_post_tag",3575,34428,"zh-hant",NULL
14657,"post_post",41419,34420,"zh-hant","ja"
14658,"post_post",41425,26408,"zh-hans","ja"
14659,"tax_post_tag",3576,34429,"zh-hant",NULL
14660,"tax_post_tag",3577,34430,"zh-hant",NULL
14661,"post_post",41447,26512,"zh-hans","zh-hant"
14662,"post_post",41451,34431,"ja",NULL
14663,"post_post",41461,34432,"en",NULL
14664,"post_post",41450,26559,"zh-hans","zh-hant"
14665,"post_post",41475,26565,"zh-hans","zh-hant"
14666,"post_post",41448,27232,"zh-hant","en"
14667,"post_post",41477,26550,"zh-hans","zh-hant"
14668,"post_post",41480,26532,"zh-hans","zh-hant"
14669,"post_post",40834,34433,"en",NULL
14670,"post_post",41484,26554,"zh-hans","ja"
14671,"post_post",41486,26526,"zh-hans","zh-hant"
14672,"post_post",41490,26566,"zh-hans","zh-hant"
14673,"post_post",41496,26596,"zh-hans","zh-hant"
14674,"post_post",41501,26587,"zh-hans","zh-hant"
14675,"post_post",41514,26629,"zh-hans","zh-hant"
14676,"post_post",41528,34419,"zh-hant","ja"
14677,"post_post",41532,34434,"ja",NULL
14678,"post_post",41554,34379,"en","ja"
14679,"post_post",41556,25982,"zh-hans","zh-hant"
14680,"post_post",41558,25988,"zh-hans","zh-hant"
14681,"post_post",41561,26246,"zh-hans","zh-hant"
14682,"post_post",41563,26709,"zh-hans","en"
14683,"post_post",41566,28170,"zh-hans","zh-hant"
14684,"post_post",41568,34380,"en","ja"
14685,"post_post",41570,587,"zh-hans","zh-hant"
14686,"post_post",41572,26452,"zh-hans","zh-hant"
14687,"post_post",41574,26513,"zh-hans","zh-hant"
14688,"post_post",41576,26515,"zh-hans","zh-hant"
14689,"post_post",41695,26864,"zh-hant","ja"
14690,"post_post",41700,34381,"en","ja"
14691,"post_post",41720,34382,"en","ja"
14692,"post_post",41781,34435,"ja",NULL
14693,"post_post",41829,26522,"zh-hans","zh-hant"
14694,"post_post",41832,26597,"zh-hans","en"
14695,"tax_post_tag",3578,34436,"en",NULL
14696,"post_post",41834,26601,"zh-hans","en"
14697,"post_post",41838,26605,"zh-hans","en"
14698,"post_post",41842,26715,"zh-hans","zh-hant"
14699,"post_post",41844,26718,"zh-hans","en"
14700,"post_post",41846,26686,"zh-hans","en"
14701,"post_post",41848,26719,"zh-hans","en"
14702,"post_post",41850,26717,"zh-hans","en"
14703,"post_post",41853,34437,"en",NULL
14704,"post_post",41860,34438,"en",NULL
14706,"post_post",41868,34440,"en",NULL
14707,"tax_post_tag",3580,34441,"zh-hant",NULL
14708,"tax_post_tag",3581,34442,"zh-hant",NULL
14709,"tax_post_tag",3582,34443,"zh-hant",NULL
14710,"tax_post_tag",3583,34444,"zh-hant",NULL
14711,"tax_post_tag",3584,34445,"zh-hant",NULL
14712,"post_post",41877,26724,"zh-hans","en"
14713,"post_post",41879,27472,"zh-hans","en"
14714,"post_post",41881,27898,"zh-hans","ja"
14715,"post_post",41883,28157,"zh-hans","ja"
14716,"post_post",41885,28325,"zh-hans","ja"
14717,"post_post",41887,28328,"zh-hans","ja"
14718,"post_post",41905,34421,"zh-hant","en"
14719,"tax_post_tag",3585,34446,"zh-hant",NULL
14720,"post_post",41911,34432,"zh-hant","en"
14721,"post_post",41955,28371,"zh-hans","ja"
14722,"post_post",41957,8896,"zh-hans","en"
14723,"post_post",41959,10312,"zh-hans","en"
14724,"post_post",41961,5323,"zh-hans","en"
14725,"post_post",41963,25967,"zh-hans","en"
14726,"post_post",41965,25975,"zh-hans","en"
14727,"post_post",41967,26024,"zh-hans","ja"
14728,"post_post",41986,34435,"zh-hant","ja"
14729,"post_post",41989,33153,"zh-hans","ja"
14730,"post_post",42012,34434,"zh-hant","ja"
14732,"post_post",42046,34448,"zh-hant",NULL
14733,"tax_post_tag",3587,34449,"zh-hant",NULL
14734,"post_post",42063,34450,"en",NULL
14736,"post_post",42070,34450,"zh-hant","en"
14737,"post_post",42071,34452,"en",NULL
14739,"post_post",42075,34454,"en",NULL
14740,"post_post",42100,34455,"ja",NULL
14741,"post_post",42115,34456,"en",NULL
14742,"post_post",42134,34457,"en",NULL
14743,"post_post",42111,34458,"zh-hant",NULL
14744,"post_post",42167,34459,"en",NULL
14745,"tax_post_tag",3590,34460,"zh-hant",NULL
14746,"tax_post_tag",3591,34461,"zh-hant",NULL
14747,"tax_post_tag",3592,34462,"zh-hant",NULL
14748,"post_post",42227,34383,"en","ja"
14749,"post_post",42230,34435,"en","ja"
14751,"tax_post_tag",3594,34464,"en",NULL
14752,"post_post",42246,34459,"zh-hant","en"
14753,"post_post",42248,34456,"zh-hant","en"
14754,"post_post",42252,34437,"zh-hant","en"
14755,"tax_post_tag",3595,34465,"zh-hant",NULL
14756,"tax_post_tag",3596,34466,"zh-hant",NULL
14757,"tax_category",3597,34467,"zh-hant",NULL
14758,"tax_post_tag",3598,34468,"zh-hant",NULL
14759,"post_post",42324,26963,"zh-hant","ja"
14760,"post_post",42326,34469,"zh-hant",NULL
14761,"post_post",42327,34470,"zh-hant",NULL
14762,"tax_post_tag",3599,34471,"zh-hant",NULL
14763,"tax_post_tag",3600,34472,"zh-hant",NULL
14764,"tax_post_tag",3601,34473,"zh-hant",NULL
14765,"post_post",42335,34474,"zh-hant",NULL
14766,"tax_post_tag",3602,34475,"zh-hant",NULL
14767,"tax_post_tag",3603,34476,"zh-hant",NULL
14768,"post_post",42379,34477,"en",NULL
14769,"post_post",42382,34019,"en","ja"
14770,"post_post",42400,34478,"ja",NULL
14771,"post_post",42402,34479,"en",NULL
14774,"tax_post_tag",3605,34481,"en",NULL
14775,"post_post",42481,34104,"zh-hans","ja"
14776,"tax_post_tag",3606,34306,"zh-hans","ja"
14777,"tax_post_tag",3607,34308,"zh-hans","ja"
14778,"tax_post_tag",3608,25817,"zh-hans","ja"
14779,"tax_post_tag",3609,34307,"zh-hans","ja"
14780,"tax_post_tag",3610,34482,"zh-hant",NULL
14781,"post_post",42489,34455,"zh-hant","ja"
14782,"post_post",42490,34457,"zh-hant","en"
14785,"tax_post_tag",3613,34485,"zh-hant",NULL
14786,"tax_post_tag",3614,34486,"zh-hant",NULL
14787,"post_post",42528,26699,"zh-hant","en"
14788,"post_post",42531,27731,"zh-hans","ja"
14789,"post_post",42533,27732,"zh-hans","ja"
14790,"post_post",42535,27730,"zh-hans","ja"
14791,"post_post",42537,27803,"zh-hans","ja"
14793,"post_post",42539,27857,"zh-hans","ja"
14794,"post_post",42543,27431,"zh-hans","en"
14795,"post_post",42548,27916,"zh-hans","en"
14796,"post_post",42550,27926,"zh-hans","ja"
14797,"post_post",42552,28197,"zh-hans","ja"
14798,"post_post",42554,28333,"zh-hans","ja"
14799,"post_post",42557,8006,"zh-hans","en"
14800,"tax_post_tag",3615,34487,"zh-hant",NULL
14801,"post_post",42564,34488,"zh-hant",NULL
14802,"tax_category",3616,34489,"zh-hant",NULL
14803,"tax_post_tag",3617,34490,"zh-hant",NULL
14804,"post_post",42568,26811,"zh-hant","ja"
14805,"tax_post_tag",3618,34491,"zh-hant",NULL
14806,"tax_post_tag",3619,34492,"zh-hant",NULL
14807,"post_post",42585,26918,"zh-hant","ja"
14808,"post_post",42587,7402,"zh-hans","zh-hant"
14809,"post_post",42594,33130,"zh-hans","ja"
14810,"post_post",42591,26585,"zh-hans","ja"
14811,"post_post",42598,33449,"zh-hans","zh-hant"
14812,"post_post",42597,27332,"zh-hans","ja"
14813,"post_post",42603,33450,"zh-hans","zh-hant"
14814,"post_post",42601,27333,"zh-hans","ja"
14815,"post_post",42590,8770,"zh-hans","zh-hant"
14816,"post_post",42610,8770,"ja","zh-hant"
14817,"post_post",42614,34452,"zh-hant","en"
14818,"post_post",42617,34454,"zh-hant","en"
14819,"post_post",42613,26810,"zh-hant","ja"
14820,"tax_post_tag",3620,34493,"zh-hant",NULL
14821,"tax_post_tag",3621,34494,"zh-hant",NULL
14822,"post_post",42621,34495,"zh-hant",NULL
14823,"post_post",42627,33452,"zh-hans","zh-hant"
14824,"post_post",42629,33453,"zh-hans","zh-hant"
14825,"post_post",42631,33475,"zh-hans","zh-hant"
14826,"post_post",42633,33486,"zh-hans","ja"
14827,"post_post",42637,8596,"zh-hans","zh-hant"
14828,"post_post",42635,33487,"zh-hans","ja"
14829,"post_post",42640,33527,"zh-hans","ja"
14830,"post_post",42643,33530,"zh-hans","ja"
14831,"post_post",42645,33525,"zh-hans","ja"
14832,"post_post",42647,8514,"zh-hans","zh-hant"
14833,"post_post",42649,33564,"zh-hans","en"
14834,"post_post",42651,33568,"zh-hans","zh-hant"
14835,"post_post",42653,33632,"zh-hans","zh-hant"
14836,"post_post",42656,27339,"zh-hans","ja"
14837,"post_post",42657,26990,"zh-hans","en"
14838,"post_post",42655,33671,"zh-hans","zh-hant"
14839,"post_post",42658,27032,"zh-hans","en"
14840,"tax_post_tag",3622,34496,"zh-hant",NULL
14841,"tax_post_tag",3623,34497,"zh-hant",NULL
14842,"tax_post_tag",3624,34498,"zh-hant",NULL
14843,"post_post",42679,5047,"zh-hans","zh-hant"
14844,"post_post",42684,5212,"zh-hans","zh-hant"
14845,"post_post",42687,7203,"zh-hans","zh-hant"
14846,"post_post",42691,8847,"zh-hans","zh-hant"
14847,"post_post",42733,33766,"zh-hans","zh-hant"
14848,"post_post",42735,33752,"zh-hans","zh-hant"
14849,"post_post",42736,26989,"zh-hans","en"
14850,"post_post",42739,26988,"zh-hans","en"
14851,"post_post",42741,27020,"zh-hans","en"
14852,"post_post",42743,27031,"zh-hans","en"
14853,"post_post",42751,5377,"zh-hans","zh-hant"
14854,"post_post",42754,2749,"zh-hans","zh-hant"
14855,"post_post",42757,2812,"zh-hans","zh-hant"
14856,"post_post",42760,2740,"zh-hans","zh-hant"
14857,"post_post",42763,822,"zh-hans","zh-hant"
14858,"post_post",42766,26634,"zh-hans","en"
14859,"post_post",42770,1649,"zh-hans","zh-hant"
14860,"post_post",42773,1836,"zh-hans","zh-hant"
14861,"post_post",42775,2608,"zh-hans","zh-hant"
14862,"post_post",42778,6948,"zh-hans","zh-hant"
14863,"post_post",42781,6503,"zh-hans","zh-hant"
14864,"post_post",42785,1787,"zh-hans","zh-hant"
14865,"post_post",42788,486,"zh-hans","zh-hant"
14866,"post_post",42790,1390,"zh-hans","zh-hant"
14867,"post_post",42832,2578,"zh-hans","zh-hant"
14868,"post_post",42836,2758,"zh-hans","zh-hant"
14869,"post_post",42839,2599,"zh-hans","zh-hant"
14870,"post_post",42842,2761,"zh-hans","zh-hant"
14871,"post_post",42848,33731,"zh-hans","zh-hant"
14872,"post_post",42850,33804,"zh-hans","zh-hant"
14873,"post_post",42852,33882,"zh-hans","ja"
14874,"post_post",42854,33915,"zh-hans","zh-hant"
14875,"post_post",42856,33913,"zh-hans","zh-hant"
14876,"post_post",42858,34107,"zh-hans","en"
14877,"post_post",42861,34499,"ja",NULL
14878,"post_post",42873,34092,"zh-hans","en"
14879,"post_post",42875,34248,"zh-hans","en"
14880,"post_post",42877,34303,"zh-hans","ja"
14881,"post_post",42879,34316,"zh-hans","en"
14882,"post_post",42881,34304,"zh-hans","ja"
14883,"post_post",42886,34353,"zh-hans","zh-hant"
14884,"post_post",42890,34352,"zh-hans","zh-hant"
14885,"post_post",42892,34371,"zh-hans","zh-hant"
14886,"post_post",42894,34377,"zh-hans","zh-hant"
14887,"post_post",42896,34378,"zh-hans","zh-hant"
14888,"post_post",42898,34379,"zh-hans","zh-hant"
14889,"post_post",42900,34380,"zh-hans","zh-hant"
14890,"post_post",42902,34381,"zh-hans","zh-hant"
14891,"post_post",42904,34382,"zh-hans","zh-hant"
14892,"post_post",42910,27021,"zh-hans","en"
14893,"post_post",42911,27323,"zh-hans","ja"
14894,"post_post",42914,34383,"zh-hans","zh-hant"
14895,"post_post",42917,34384,"zh-hans","zh-hant"
14896,"post_post",42919,34385,"zh-hans","zh-hant"
14897,"post_post",42921,34391,"zh-hans","zh-hant"
14898,"post_post",42908,34434,"en","ja"
14899,"post_post",42923,34419,"zh-hans","zh-hant"
14900,"post_post",42928,34420,"zh-hans","zh-hant"
14901,"post_post",42930,34421,"zh-hans","zh-hant"
14902,"post_post",42935,34432,"zh-hans","zh-hant"
14903,"post_post",42937,34434,"zh-hans","zh-hant"
14904,"post_post",42939,34435,"zh-hans","zh-hant"
14905,"post_post",42941,34455,"zh-hans","zh-hant"
14906,"post_post",42926,34431,"en","ja"
14907,"post_post",42945,34437,"zh-hans","en"
14908,"post_post",42948,34456,"zh-hans","zh-hant"
14909,"post_post",42951,34457,"zh-hans","zh-hant"
14910,"post_post",42953,34459,"zh-hans","zh-hant"
14911,"post_post",42955,34450,"zh-hans","zh-hant"
14912,"post_post",42958,27347,"zh-hans","en"
14913,"post_post",42959,27397,"zh-hans","en"
14914,"post_post",42975,34454,"zh-hans","en"
14915,"post_post",42977,34452,"zh-hans","en"
14917,"post_post",42984,27396,"zh-hans","en"
14918,"post_post",42987,27390,"zh-hans","en"
14919,"post_post",42949,34455,"en","ja"
14920,"post_post",42989,27405,"zh-hans","ja"
14921,"tax_post_tag",3625,34500,"zh-hant",NULL
14922,"post_post",42997,27183,"zh-hant","ja"
14923,"tax_post_tag",3626,34501,"zh-hant",NULL
14924,"post_post",43002,34384,"en","ja"
14926,"tax_post_tag",3628,34503,"en",NULL
14929,"post_post",43013,27400,"zh-hans","ja"
14930,"post_post",43011,27406,"zh-hans","ja"
14931,"post_post",43010,27404,"zh-hans","ja"
14932,"post_post",43008,27401,"zh-hans","ja"
14933,"tax_post_tag",3631,34506,"zh-hant",NULL
14934,"post_post",43028,34499,"zh-hant","ja"
14936,"post_post",43032,34508,"zh-hant",NULL
14937,"post_post",43047,9273,"zh-hans","zh-hant"
14938,"post_post",43049,7826,"zh-hans","zh-hant"
14939,"post_post",43051,25958,"zh-hans","zh-hant"
14940,"post_post",43054,25991,"zh-hans","zh-hant"
14941,"post_post",43056,25992,"zh-hans","zh-hant"
14942,"post_post",43061,26093,"zh-hans","zh-hant"
14943,"post_post",43063,26074,"zh-hans","zh-hant"
14944,"post_post",43065,26112,"zh-hans","zh-hant"
14945,"post_post",43067,26115,"zh-hans","zh-hant"
14946,"tax_post_tag",3632,34509,"zh-hant",NULL
14947,"tax_post_tag",3633,34510,"zh-hant",NULL
14948,"post_post",43069,34477,"zh-hant","en"
14949,"post_post",43073,27829,"zh-hans","ja"
14950,"post_post",43074,27426,"zh-hans","ja"
14951,"post_post",43081,27482,"zh-hans","ja"
14952,"post_post",43082,27483,"zh-hans","ja"
14953,"tax_post_tag",3634,34511,"zh-hant",NULL
14954,"post_post",43094,34512,"ja",NULL
14956,"post_post",43116,34513,"ja",NULL
14957,"post_post",43126,34514,"ja",NULL
14958,"post_post",42443,34515,"ja",NULL
14959,"post_post",42540,34515,"zh-hant","ja"
14960,"post_post",42980,34515,"zh-hans","ja"
14961,"tax_post_tag",3635,34516,"zh-hant",NULL
14962,"post_post",43137,34479,"zh-hant","en"
14963,"post_post",43148,26111,"zh-hans","zh-hant"
14964,"post_post",43150,26151,"zh-hans","zh-hant"
14965,"post_post",43153,26150,"zh-hans","zh-hant"
14966,"post_post",43155,26149,"zh-hans","zh-hant"
14967,"post_post",43157,26244,"zh-hans","zh-hant"
14968,"post_post",43160,26248,"zh-hans","zh-hant"
14969,"post_post",43163,26239,"zh-hans","zh-hant"
14970,"post_post",43166,26253,"zh-hans","zh-hant"
14971,"post_post",43168,26263,"zh-hans","zh-hant"
14972,"post_post",43177,26290,"zh-hans","zh-hant"
14973,"post_post",43179,26527,"zh-hans","zh-hant"
14974,"post_post",43172,27415,"zh-hans","en"
14975,"post_post",43174,27726,"zh-hans","ja"
14976,"post_post",43206,26285,"zh-hans","zh-hant"
14977,"post_post",43213,26555,"zh-hans","zh-hant"
14978,"post_post",43215,26296,"zh-hans","zh-hant"
14979,"post_post",43217,26319,"zh-hans","zh-hant"
14980,"post_post",43219,26320,"zh-hans","zh-hant"
14981,"post_post",43236,1323,"zh-hans","zh-hant"
14982,"tax_post_tag",3636,34517,"ja",NULL
14983,"post_post",43239,34438,"zh-hant","en"
14984,"tax_post_tag",3637,34518,"ja",NULL
14985,"post_post",43258,34440,"zh-hant","en"
14986,"post_post",43265,34304,"en","ja"
14987,"post_post",43273,7848,"zh-hans","zh-hant"
14988,"post_post",43277,3160,"zh-hans","zh-hant"
14989,"post_post",43272,34420,"en","ja"
14990,"post_post",43281,2537,"zh-hans","zh-hant"
14991,"post_post",43268,34385,"en","ja"
14992,"post_post",43284,2109,"zh-hans","zh-hant"
14993,"post_post",43289,2963,"zh-hans","zh-hant"
14994,"post_post",43292,5826,"zh-hans","zh-hant"
